id_text,id_word,transliteration,lemma,morpheme1,morpheme2,morpheme3,base suffixes,base suffixes2
UntN TZ/S 6,UntN_TZ/S_6_00021,mu-ur-tah,mur.ta-,1sg.vb,,,,
UntN TZ/S 6,UntN_TZ/S_6_00022,hu-ut-tak-ha-li-ik,hutak.halik,,,,II,
UntN TZ/S 6,UntN_TZ/S_6_00023,u2-me,u,3sg.inan1,,,,
UntN TZ/S 6,UntN_TZ/S_6_00024,(d)hi-iš-mi-ti-ik,Hishmitik,,,,,
UntN TZ/S 6,UntN_TZ/S_6_00025,a-ak,ak,,,,,
UntN TZ/S 6,UntN_TZ/S_6_00026,(d)ru-hu-ra-te-ir,Ruhurater,,,,,
UntN TZ/S 6,UntN_TZ/S_6_00027,si-ia-an-ku-uk-pa,Sian.kuk,3pl.an,,,,
UntN TZ/S 6,UntN_TZ/S_6_00028,li-na,lina,,,,,
UntN TZ/S 6,UntN_TZ/S_6_00029,te-la-ak-ni,tela-,II,opt2,,,
UntN TZ/S 7,UntN_TZ/S_7_00001,u3,u,,,,,
UntN TZ/S 7,UntN_TZ/S_7_00002,(m)un-taš-dingir-gal,Untash-Napirisha,,,,,
UntN TZ/S 7,UntN_TZ/S_7_00003,ša-ak,šak,,,,,
UntN TZ/S 7,UntN_TZ/S_7_00004,(md)hu-ban-nu-me-na-ki,Humban-umena,1sg.an,,,,
UntN TZ/S 7,UntN_TZ/S_7_00005,su-un-ki-ik,sunki,1sg.an,,,,
UntN TZ/S 7,UntN_TZ/S_7_00006,an-za-an,Anshan,,,,,
UntN TZ/S 7,UntN_TZ/S_7_00007,šu-šu-un-ka,Susa,1sg.an,,,,
UntN TZ/S 7,UntN_TZ/S_7_00008,nu-ur,nur,,,,,
UntN TZ/S 7,UntN_TZ/S_7_00009,ki-ib-ra-at3,kibrat,,,,,
UntN TZ/S 7,UntN_TZ/S_7_00010,ku-ši-ih,kuši-,1sg.vb,,,,
UntN TZ/S 7,UntN_TZ/S_7_00011,dingir-gal,Napirisha,,,,,
UntN TZ/S 7,UntN_TZ/S_7_00012,(d)in-šu-uš-na-ak4,Inshushinak,,,,,
UntN TZ/S 7,UntN_TZ/S_7_00013,si-ia-an-ku-uk-ra,Sian.kuk,3sg.an,,,,
UntN TZ/S 7,UntN_TZ/S_7_00014,in,i,3sg.inan2,,,,
UntN TZ/S 7,UntN_TZ/S_7_00015,tu4-ni-ih,tuni-,1sg.vb,,,,
UntN TZ/S 7,UntN_TZ/S_7_00016,ta-ak-me,tak.me,,,,3sg.inan1,
UntN TZ/S 7,UntN_TZ/S_7_00017,u2-me,u,3sg.inan1,,,,
UntN TZ/S 7,UntN_TZ/S_7_00018,tu4-ur,tur,,,,,
UntN TZ/S 7,UntN_TZ/S_7_00019,hi-ih,hih,,,,,
UntN TZ/S 7,UntN_TZ/S_7_00020,si-it-me,sit.me,,,,3sg.inan1,
UntN TZ/S 7,UntN_TZ/S_7_00021,u2-me,u,3sg.inan1,,,,
UntN TZ/S 7,UntN_TZ/S_7_00022,šu-ul-lu-me-ga,šullume-,II,,,,
UntN TZ/S 7,UntN_TZ/S_7_00023,pi-el,pel,,,,,
UntN TZ/S 7,UntN_TZ/S_7_00024,ki-it-ti-ma,kiti.n,postp.loc,,,,
UntN TZ/S 7,UntN_TZ/S_7_00025,na,nan,,,,,
UntN TZ/S 7,UntN_TZ/S_7_00026,me-lu-uk-ra,meluk,3sg.an,,,,
UntN TZ/S 7,UntN_TZ/S_7_00027,hi-en-ga,hi-,III,1sg.an,,,
UntN TZ/S 7,UntN_TZ/S_7_00028,in-ti-ig-ga8,in.tika,,,,,
UntN TZ/S 7,UntN_TZ/S_7_00029,a-gi,ak,,,,,
UntN TZ/S 7,UntN_TZ/S_7_00030,nu-ur,nur,,,,,
UntN TZ/S 7,UntN_TZ/S_7_00031,ki-ib-ra-at,kibrat,,,,,
UntN TZ/S 7,UntN_TZ/S_7_00032,ku-ši-ih,kuši-,1sg.vb,,,,
UntN TZ/S 7,UntN_TZ/S_7_00033,dingir-gal,Napirisha,,,,,
UntN TZ/S 7,UntN_TZ/S_7_00034,(d)in-šu-uš-na-ak,Inshushinak,,,,,
UntN TZ/S 7,UntN_TZ/S_7_00035,si-ia-an-ku-uk-ra,Sian.kuk,3sg.an,,,,
UntN TZ/S 7,UntN_TZ/S_7_00036,in,i,3sg.inan2,,,,
UntN TZ/S 7,UntN_TZ/S_7_00037,du-ni-ih,tuni-,1sg.vb,,,,
UntN TZ/S 7,UntN_TZ/S_7_00038,si-ia-an,sian,,,,,
UntN TZ/S 7,UntN_TZ/S_7_00039,ap-pa,apa,,,,,
UntN TZ/S 7,UntN_TZ/S_7_00040,ku-ši-ih-ma,kuši-,1sg.vb,postp.loc,,,
UntN TZ/S 7,UntN_TZ/S_7_00041,ša-tu4-uh-ni,šatu-,1sg.vb,opt2,,,
UntN TZ/S 8,UntN_TZ/S_8_00001,u2,u,,,,,
UntN TZ/S 8,UntN_TZ/S_8_00002,(m)un-taš-dingir-gal,Untash-Napirisha,,,,,
UntN TZ/S 8,UntN_TZ/S_8_00003,ša-ak,šak,,,,,
UntN TZ/S 8,UntN_TZ/S_8_00004,(md)hu-um-ban-nu-me-na-gi,Humban-umena,1sg.an,,,,
UntN TZ/S 8,UntN_TZ/S_8_00005,zu-un-ki-ik,sunki,1sg.an,,,,
UntN TZ/S 8,UntN_TZ/S_8_00006,an-za-an,Anshan,,,,,
UntN TZ/S 8,UntN_TZ/S_8_00007,šu-šu-un-ka,Susa,1sg.an,,,,
UntN TZ/S 8,UntN_TZ/S_8_00008,(d)na-ah-hu-un-te,Nahunte,,,,,
UntN TZ/S 8,UntN_TZ/S_8_00009,ku-ul-la-an-ka,kula-,III,1sg.an,,,
UntN TZ/S 8,UntN_TZ/S_8_00010,ku-la-a,kula,,,,,
UntN TZ/S 8,UntN_TZ/S_8_00011,ur,u,3sg.an,,,,
UntN TZ/S 8,UntN_TZ/S_8_00012,tu4-um-pa-an-ra,tumpa-,III,3sg.an,,,
UntN TZ/S 8,UntN_TZ/S_8_00013,a-ak,ak,,,,,
UntN TZ/S 8,UntN_TZ/S_8_00014,tu4-ru-un-ka,turu-,III,1sg.an,,,
UntN TZ/S 8,UntN_TZ/S_8_00015,hu-ut-ta-an-ra,huta-,III,3sg.an,,,
UntN TZ/S 8,UntN_TZ/S_8_00016,si-ia-an-ku-uk,Sian.kuk,,,,,
UntN TZ/S 8,UntN_TZ/S_8_00017,si-ia-an-i-me,"sian, i",3sg.inan1,,,,
UntN TZ/S 8,UntN_TZ/S_8_00018,u2-pa-at,upat,,,,,
UntN TZ/S 8,UntN_TZ/S_8_00019,hu-us-si-ip-me,husi,3pl.an,3sg.inan1,,,
UntN TZ/S 8,UntN_TZ/S_8_00020,ku-ši-ih,kuši-,1sg.vb,,,,
UntN TZ/S 8,UntN_TZ/S_8_00021,(d)na-ah-hu-un-te,Nahunte,,,,,
UntN TZ/S 8,UntN_TZ/S_8_00022,la-an-si-ti-ir-ra,lansiti,3sg.an,,,,
UntN TZ/S 8,UntN_TZ/S_8_00023,ir,i,3sg.an,,,,
UntN TZ/S 8,UntN_TZ/S_8_00024,ša-ri-ih,šari-,1sg.vb,,,,
UntN TZ/S 8,UntN_TZ/S_8_00025,ir,i,3sg.an,,,,
UntN TZ/S 8,UntN_TZ/S_8_00026,si-ia-an-ku-uk,Sian.kuk,,,,,
UntN TZ/S 8,UntN_TZ/S_8_00027,si-ia-an-ra,sian,3sg.an,,,,
UntN TZ/S 8,UntN_TZ/S_8_00028,ir,i,3sg.an,,,,
UntN TZ/S 8,UntN_TZ/S_8_00029,mu-ur-tah,mur.ta-,1sg.vb,,,,
UntN TZ/S 8,UntN_TZ/S_8_00030,hu-ut-tak-ha-li-ik,hutak.halik,,,,II,
UntN TZ/S 8,UntN_TZ/S_8_00031,u2-me,u,3sg.inan1,,,,
UntN TZ/S 8,UntN_TZ/S_8_00032,(d)na-ah-hu-un-te,Nahunte,,,,,
UntN TZ/S 8,UntN_TZ/S_8_00033,si-ia-an-ku-uk-ra,Sian.kuk,3sg.an,,,,
UntN TZ/S 8,UntN_TZ/S_8_00034,un,u,acc,,,,
UntN TZ/S 8,UntN_TZ/S_8_00035,li-na,lina,,,,,
UntN TZ/S 8,UntN_TZ/S_8_00036,te-la-ak-ni,tela-,II,opt2,,,
UntN TZ/S 8,UntN_TZ/S_8_00037,pi-el,pel,,,,,
UntN TZ/S 8,UntN_TZ/S_8_00038,ki-it-ti-im-ma,kiti.n,postp.loc,,,3sg.inan2,
UntN TZ/S 8,UntN_TZ/S_8_00039,na-a,nan,,,,,
UntN TZ/S 8,UntN_TZ/S_8_00040,me-lu-uk-ra,meluk,3sg.an,,,,
UntN TZ/S 8,UntN_TZ/S_8_00041,a-ak,ak,,,,,
UntN TZ/S 8,UntN_TZ/S_8_00042,zu-un-ki-me,sunki.me,,,,3sg.inan1,
UntN TZ/S 8,UntN_TZ/S_8_00043,tu4-ur-hi-ih,"tur, hih",,,,,
UntN TZ/S 8,UntN_TZ/S_8_00044,zi-it-me,sit.me,,,,3sg.inan1,
UntN TZ/S 8,UntN_TZ/S_8_00045,un,u,acc,,,,
UntN TZ/S 8,UntN_TZ/S_8_00046,du-ni-iš-ni,tuni-,3sg.vb,opt2,,,
UntN TZ/S 9,UntN_TZ/S_9_00001,u2,u,,,,,
UntN TZ/S 9,UntN_TZ/S_9_00002,(m)un-taš-dingir-gal,Untash-Napirisha,,,,,
UntN TZ/S 9,UntN_TZ/S_9_00003,ša-ak,šak,,,,,
UntN TZ/S 9,UntN_TZ/S_9_00004,(md)hu-um-ban-nu-me-na-gi,Humban-umena,1sg.an,,,,
UntN TZ/S 9,UntN_TZ/S_9_00005,su-un-ki-ik,sunki,1sg.an,,,,
UntN TZ/S 9,UntN_TZ/S_9_00006,an-za-an,Anshan,,,,,
UntN TZ/S 9,UntN_TZ/S_9_00007,šu-šu-un-ka,Susa,1sg.an,,,,
UntN TZ/S 9,UntN_TZ/S_9_00008,pi-el,pel,,,,,
UntN TZ/S 9,UntN_TZ/S_9_00009,ki-it-ti-im-ma,kiti.n,postp.loc,,,3sg.inan2,
UntN TZ/S 9,UntN_TZ/S_9_00010,na-a,nan,,,,,
UntN TZ/S 9,UntN_TZ/S_9_00011,me-lu-uk-ra,meluk,3sg.an,,,,
UntN TZ/S 9,UntN_TZ/S_9_00012,su-un-ki-me,sunki.me,,,,3sg.inan1,
UntN TZ/S 9,UntN_TZ/S_9_00013,tu4-ur,tur,,,,,
UntN TZ/S 9,UntN_TZ/S_9_00014,hi-ih,hih,,,,,
UntN TZ/S 9,UntN_TZ/S_9_00015,si-it-me,sit.me,,,,3sg.inan1,
UntN TZ/S 9,UntN_TZ/S_9_00016,hi-en-ka,hi-,III,1sg.an,,,
UntN TZ/S 9,UntN_TZ/S_9_00017,in-ti-ik-ka,in.tika,,,,,
UntN TZ/S 9,UntN_TZ/S_9_00018,a-gi,ak,,,,,
UntN TZ/S 9,UntN_TZ/S_9_00019,si-ia-an,sian,,,,,
UntN TZ/S 9,UntN_TZ/S_9_00020,dingir-gal-me,Napirisha,3sg.inan1,,,,
UntN TZ/S 9,UntN_TZ/S_9_00021,ku-ši-ih,kuši-,,,,,
UntN TZ/S 9,UntN_TZ/S_9_00022,dingir-gal,Napirisha,,,,,
UntN TZ/S 9,UntN_TZ/S_9_00023,si-ia-an-ku-uk-ra,Sian.kuk,3sg.an,,,,
UntN TZ/S 9,UntN_TZ/S_9_00024,du-ni-ih,tuni-,,,,,
UntN TZ/S 9,UntN_TZ/S_9_00025,hu-ut-tak-ha-li-ik,hutak.halik,,,,II,
UntN TZ/S 9,UntN_TZ/S_9_00026,u2-me,u,3sg.inan1,,,,
UntN TZ/S 9,UntN_TZ/S_9_00027,dingir-gal,Napirisha,,,,,
UntN TZ/S 9,UntN_TZ/S_9_00028,a-ak,ak,,,,,
UntN TZ/S 9,UntN_TZ/S_9_00029,(d)in-šu-ši-na-ak,Inshushinak,,,,,
UntN TZ/S 9,UntN_TZ/S_9_00030,si-ia-an-ku-uk-pa,Sian.kuk,3pl.an,,,,
UntN TZ/S 9,UntN_TZ/S_9_00031,li-na,lina,,,,,
UntN TZ/S 9,UntN_TZ/S_9_00032,te-la-ak-ni,tela-,II,opt2,,,
UntN TZ/S 10,UntN_TZ/S_10_00001,u2,u,,,,,
UntN TZ/S 10,UntN_TZ/S_10_00002,(m)un-taš-dingir-gal,Untash-Napirisha,,,,,
UntN TZ/S 10,UntN_TZ/S_10_00003,ša-ak,šak,,,,,
UntN TZ/S 10,UntN_TZ/S_10_00004,(md)hu-ban-um-me-en-na-ki,Humban-umena,1sg.an,,,,
UntN TZ/S 10,UntN_TZ/S_10_00005,su-un-ki-ik,sunki,1sg.an,,,,
UntN TZ/S 10,UntN_TZ/S_10_00006,an-za-an,Anshan,,,,,
UntN TZ/S 10,UntN_TZ/S_10_00007,šu-šu-un-ka,Susa,1sg.an,,,,
UntN TZ/S 10,UntN_TZ/S_10_00008,si-a-an,sian,,,,,
UntN TZ/S 10,UntN_TZ/S_10_00009,up-qu-mi-ma,upkum,postp.loc,,,,
UntN TZ/S 10,UntN_TZ/S_10_00010,ku-ši-ih,kuši-,1sg.vb,,,,
UntN TZ/S 10,UntN_TZ/S_10_00011,(d)in-šu-uš-na-ak,Inshushinak,,,,,
UntN TZ/S 10,UntN_TZ/S_10_00012,un,u,acc,,,,
UntN TZ/S 10,UntN_TZ/S_10_00013,du-ni-ih,tuni-,1sg.vb,,,,
UntN TZ/S 11,UntN_TZ/S_11_00001,u2,u,,,,,
UntN TZ/S 11,UntN_TZ/S_11_00002,(m)un-taš-dingir-gal,Untash-Napirisha,,,,,
UntN TZ/S 11,UntN_TZ/S_11_00003,ša-ak,šak,,,,,
UntN TZ/S 11,UntN_TZ/S_11_00004,(md)hu-um-ban-nu-me-na-gi,Humban-umena,1sg.an,,,,
UntN TZ/S 11,UntN_TZ/S_11_00005,su-un-ki-ik,sunki,1sg.an,,,,
UntN TZ/S 11,UntN_TZ/S_11_00006,an-za-an,Anshan,,,,,
UntN TZ/S 11,UntN_TZ/S_11_00007,šu-šu-un-ka,Susa,1sg.an,,,,
UntN TZ/S 11,UntN_TZ/S_11_00008,pi-el,pel,,,,,
UntN TZ/S 11,UntN_TZ/S_11_00009,ki-it-ti-im-ma,kiti.n,postp.loc,,,3sg.inan2,
UntN TZ/S 11,UntN_TZ/S_11_00010,na-a,nan,,,,,
UntN TZ/S 11,UntN_TZ/S_11_00011,me-lu-uk-ra,meluk,3sg.an,,,,
UntN TZ/S 11,UntN_TZ/S_11_00012,su-un-ki-me,sunki.me,,,,3sg.inan1,
UntN TZ/S 11,UntN_TZ/S_11_00013,tu4-ur,tur,,,,,
UntN TZ/S 11,UntN_TZ/S_11_00014,hi-ih,hih,,,,,
UntN TZ/S 11,UntN_TZ/S_11_00015,si-it-me,sit.me,,,,3sg.inan1,
UntN TZ/S 11,UntN_TZ/S_11_00016,hi-en-ga,hi-,III,1sg.an,,,
UntN TZ/S 11,UntN_TZ/S_11_00017,in-ti-ik-ka,in.tika,,,,,
UntN TZ/S 11,UntN_TZ/S_11_00018,a-gi,ak,,,,,
UntN TZ/S 11,UntN_TZ/S_11_00019,si-ia-an,sian,,,,,
UntN TZ/S 11,UntN_TZ/S_11_00020,mi-el-ki,malku,,,,,
UntN TZ/S 11,UntN_TZ/S_11_00021,i-la-a-ni-me,ilu,,,,3sg.inan1,
UntN TZ/S 11,UntN_TZ/S_11_00022,ku-ši-ih,kuši-,1sg.vb,,,,
UntN TZ/S 11,UntN_TZ/S_11_00023,dingir-gal,Napirisha,,,,,
UntN TZ/S 11,UntN_TZ/S_11_00024,a-ak,ak,,,,,
UntN TZ/S 11,UntN_TZ/S_11_00025,(d)in-šu-uš-na-ak,Inshushinak,,,,,
UntN TZ/S 11,UntN_TZ/S_11_00026,si-ia-an-ku-uk-pa,Sian.kuk,3pl.an,,,,
UntN TZ/S 11,UntN_TZ/S_11_00027,in,i,3sg.inan2,,,,
UntN TZ/S 11,UntN_TZ/S_11_00028,du-ni-ih,tuni-,1sg.vb,,,,
UntN TZ/S 11,UntN_TZ/S_11_00029,hu-ut-ta-ak-ha-li-ik,hutak.halik,,,,II,
UntN TZ/S 11,UntN_TZ/S_11_00030,u2-me,u,3sg.inan1,,,,
UntN TZ/S 11,UntN_TZ/S_11_00031,dingir-gal,Napirisha,,,,,
UntN TZ/S 11,UntN_TZ/S_11_00032,a-ak,ak,,,,,
UntN TZ/S 11,UntN_TZ/S_11_00033,(d)in-šu-uš-na-ak,Inshushinak,,,,,
UntN TZ/S 11,UntN_TZ/S_11_00034,si-ia-an-ku-uk-pa,Sian.kuk,3pl.an,,,,
UntN TZ/S 11,UntN_TZ/S_11_00035,li-na,lina,,,,,
UntN TZ/S 11,UntN_TZ/S_11_00036,te-la-ak-ni,tela-,II,opt2,,,
UntN TZ/S 12,UntN_TZ/S_12_00001,u2,u,,,,,
UntN TZ/S 12,UntN_TZ/S_12_00002,(m)un-taš-dingir-gal,Untash-Napirisha,,,,,
UntN TZ/S 12,UntN_TZ/S_12_00003,ša-ak,šak,,,,,
UntN TZ/S 12,UntN_TZ/S_12_00004,(md)hu-um-ban-nu-me-na-gi,Humban-umena,1sg.an,,,,
UntN TZ/S 12,UntN_TZ/S_12_00005,su-un-ki-ik,sunki,1sg.an,,,,
UntN TZ/S 12,UntN_TZ/S_12_00006,an-za-an,Anshan,,,,,
UntN TZ/S 12,UntN_TZ/S_12_00007,šu-šu-un-ka,Susa,1sg.an,,,,
UntN TZ/S 12,UntN_TZ/S_12_00008,a-i-in,ain,,,,,
UntN TZ/S 12,UntN_TZ/S_12_00009,ku-te-en,kuten,,,,,
UntN TZ/S 12,UntN_TZ/S_12_00010,u2-pa-at,upat,,,,,
UntN TZ/S 12,UntN_TZ/S_12_00011,hu-us-si-ip-me,husi,3pl.an,3sg.inan1,,,
UntN TZ/S 12,UntN_TZ/S_12_00012,ku-ši-ih,kuši-,1sg.vb,,,,
UntN TZ/S 12,UntN_TZ/S_12_00013,dingir-gal,Napirisha,,,,,
UntN TZ/S 12,UntN_TZ/S_12_00014,in,i,3sg.inan2,,,,
UntN TZ/S 12,UntN_TZ/S_12_00015,du-ni-ih,tuni-,1sg.vb,,,,
UntN TZ/S 12,UntN_TZ/S_12_00016,si-ia-an-ku-uk,Sian.kuk,,,,,
UntN TZ/S 12,UntN_TZ/S_12_00017,ul-lu-ru-uk,ulluru-,II,,,,
UntN TZ/S 12,UntN_TZ/S_12_00018,si-ia-an-ku-uk,Sian.kuk,,,,,
UntN TZ/S 12,UntN_TZ/S_12_00019,si-ma-aš2,sima-,3sg.vb,,,,
UntN TZ/S 12,UntN_TZ/S_12_00020,hu-ut-tak-ha-li-ik,hutak.halik,,,,II,
UntN TZ/S 12,UntN_TZ/S_12_00021,u2-me,u,3sg.inan1,,,,
UntN TZ/S 12,UntN_TZ/S_12_00022,dingir-gal,Napirisha,,,,,
UntN TZ/S 12,UntN_TZ/S_12_00023,li-na,lina,,,,,
UntN TZ/S 12,UntN_TZ/S_12_00024,te-la-ak-ni,tela-,II,opt2,,,
UntN TZ/S 13,UntN_TZ/S_13_00001,u2,u,,,,,
UntN TZ/S 13,UntN_TZ/S_13_00002,(m)un-taš-dingir-gal,Untash-Napirisha,,,,,
UntN TZ/S 13,UntN_TZ/S_13_00003,ša-ak,šak,,,,,
UntN TZ/S 13,UntN_TZ/S_13_00004,(md)hu-um-ban-nu-me-na-gi,Humban-umena,1sg.an,,,,
UntN TZ/S 13,UntN_TZ/S_13_00005,su-un-ki-ik,sunki,1sg.an,,,,
UntN TZ/S 13,UntN_TZ/S_13_00006,an-za-an,Anshan,,,,,
UntN TZ/S 13,UntN_TZ/S_13_00007,šu-šu-un-ka,Susa,1sg.an,,,,
UntN TZ/S 13,UntN_TZ/S_13_00008,si-ia-an,sian,,,,,
UntN TZ/S 13,UntN_TZ/S_13_00009,(d)na-bu-me,Nabu,3sg.inan1,,,,
UntN TZ/S 13,UntN_TZ/S_13_00010,u2-pa-at,upat,,,,,
UntN TZ/S 13,UntN_TZ/S_13_00011,hu-us-si-ip-me,husi,3pl.an,3sg.inan1,,,
UntN TZ/S 13,UntN_TZ/S_13_00012,ku-ši-ih,kuši-,1sg.vb,,,,
UntN TZ/S 13,UntN_TZ/S_13_00013,(d)na-bu-u2,Nabu,,,,,
UntN TZ/S 13,UntN_TZ/S_13_00014,la-an-si-ti-ra,lansiti,3sg.an,,,,
UntN TZ/S 13,UntN_TZ/S_13_00015,ir,i,3sg.an,,,,
UntN TZ/S 13,UntN_TZ/S_13_00016,a-ha-ar,aha,3sg.an,,,,
UntN TZ/S 13,UntN_TZ/S_13_00017,mu-ur-tah,mur.ta-,1sg.vb,,,,
UntN TZ/S 13,UntN_TZ/S_13_00018,hu-ut-tak-ha-li-ik,hutak.halik,,,,II,
UntN TZ/S 13,UntN_TZ/S_13_00019,u2-me,u,3sg.inan1,,,,
UntN TZ/S 13,UntN_TZ/S_13_00020,(d)na-bu-u2,Nabu,,,,,
UntN TZ/S 13,UntN_TZ/S_13_00021,si-ia-an-ku-uk-ra,Sian.kuk,3sg.an,,,,
UntN TZ/S 13,UntN_TZ/S_13_00022,ul-li-na,lina,,,,,
UntN TZ/S 13,UntN_TZ/S_13_00023,te-la-ak-ni,tela-,II,opt2,,,
UntN TZ/S 14,UntN_TZ/S_14_00001,si-ia-an-ku-uk-ra,Sian.kuk,3sg.an,,,,
UntN TZ/S 14,UntN_TZ/S_14_00002,li-na,lina,,,,,
UntN TZ/S 14,UntN_TZ/S_14_00003,te-[la-ak-ni],tela-,II,opt2,,,
UntN TZ/S 14,UntN_TZ/S_14_00004,pi-el,pel,,,,,
UntN TZ/S 14,UntN_TZ/S_14_00005,ki-it-ti-im-ma,kiti.n,postp.loc,,,,
UntN TZ/S 14,UntN_TZ/S_14_00006,na-a,nan,,,,,
UntN TZ/S 14,UntN_TZ/S_14_00007,[me]-lu-u[k-ra],meluk,3sg.an,,,,
UntN TZ/S 14,UntN_TZ/S_14_00008,šu-<ut>-ki-me,"šut, ki",3sg.inan1,,,,
UntN TZ/S 14,UntN_TZ/S_14_00009,ša-at-ki-me,"šat, ki",3sg.inan1,,,,
UntN TZ/S 14,UntN_TZ/S_14_00010,su-un-ki-me,sunki.me,,,,3sg.inan1,
UntN TZ/S 14,UntN_TZ/S_14_00011,[tu4-ur],tur,,,,,
UntN TZ/S 14,UntN_TZ/S_14_00012,hi-ih,hih,,,,,
UntN TZ/S 14,UntN_TZ/S_14_00013,si-it-me,sit.me,,,,3sg.inan1,
UntN TZ/S 14,UntN_TZ/S_14_00014,(d)in-šu-uš-[na-ak],Inshushinak,,,,,
UntN TZ/S 15,UntN_TZ/S_15_00001,u2,u,,,,,
UntN TZ/S 15,UntN_TZ/S_15_00002,(m)un-taš-dingir-gal,Untash-Napirisha,,,,,
UntN TZ/S 15,UntN_TZ/S_15_00003,ša-ak,šak,,,,,
UntN TZ/S 15,UntN_TZ/S_15_00004,(md)hu-um-ba-nu-me-na-[ki,Humban-umena,1sg.an,,,,
UntN TZ/S 15,UntN_TZ/S_15_00005,su-un-ki]-ik,sunki,1sg.an,,,,
UntN TZ/S 15,UntN_TZ/S_15_00006,an-za-an,Anshan,,,,,
UntN TZ/S 15,UntN_TZ/S_15_00007,šu-šu-un-ka,Susa,1sg.an,,,,
UntN TZ/S 15,UntN_TZ/S_15_00008,ku-ku-un-[nu-um,kukunum,,,,,
UntN TZ/S 15,UntN_TZ/S_15_00009,[…]-ti-ia,,,,,,
UntN TZ/S 15,UntN_TZ/S_15_00010,a-ak,ak,,,,,
UntN TZ/S 15,UntN_TZ/S_15_00011,la-an-si-ti-me,lansiti,3sg.inan1,,,,
UntN TZ/S 15,UntN_TZ/S_15_00012,ku-ši-ih,kuši-,1sg.vb,,,,
UntN TZ/S 15,UntN_TZ/S_15_00013,[dingir-gal,Napirisha,,,,,
UntN TZ/S 15,UntN_TZ/S_15_00014,a-ak],ak,,,,,
UntN TZ/S 15,UntN_TZ/S_15_00015,(d)in-šu-uš-[na-ak,Inshushinak,,,,,
UntN TZ/S 15,UntN_TZ/S_15_00016,si-ia]-an-ku-uk-pa,Sian.kuk,3pl.an,,,,
UntN TZ/S 15,UntN_TZ/S_15_00017,[in,i,3sg.inan2,,,,
UntN TZ/S 15,UntN_TZ/S_15_00018,du-ni-ih,tuni-,1sg.vb,,,,
UntN TZ/S 15,UntN_TZ/S_15_00019,ku]-ku-un-[nu-um,kukunum,,,,,
UntN TZ/S 15,UntN_TZ/S_15_00020,[…]-ak,,,,,,
UntN TZ/S 15,UntN_TZ/S_15_00021,dingir-gal,Napirisha,,,,,
UntN TZ/S 15,UntN_TZ/S_15_00022,[a-ak,ak,,,,,
UntN TZ/S 15,UntN_TZ/S_15_00023,(d)in]-šu-uš-n[a-ak,Inshushinak,,,,,
UntN TZ/S 15,UntN_TZ/S_15_00024,si-ia-an-ku]-uk-pa,Sian.kuk,3pl.an,,,,
UntN TZ/S 15,UntN_TZ/S_15_00025,[…],,,,,,
UntN TZ/S 15,UntN_TZ/S_15_00026,ni,,,,,,
UntN TZ/S 15,UntN_TZ/S_15_00027,[…],,,,,,
UntN TZ/S 15,UntN_TZ/S_15_00028,ra,,,,,,
UntN TZ/S 15,UntN_TZ/S_15_00029,[…]-uš-ni-e,,,,,,
UntN TZ/S 16,UntN_TZ/S_16_00001,u2,u,,,,,
UntN TZ/S 16,UntN_TZ/S_16_00002,(m)un-taš-dingir-gal,Untash-Napirisha,,,,,
UntN TZ/S 16,UntN_TZ/S_16_00003,ša-[ak,šak,,,,,
UntN TZ/S 16,UntN_TZ/S_16_00004,(md)hu-um-ba-nu-me-na-ki],Humban-umena,1sg.an,,,,
UntN TZ/S 16,UntN_TZ/S_16_00005,su-un-ki-ik,sunki,1sg.an,,,,
UntN TZ/S 16,UntN_TZ/S_16_00006,an-za-an,Anshan,,,,,
UntN TZ/S 16,UntN_TZ/S_16_00007,šu-[šu-un-ka,Susa,1sg.an,,,,
UntN TZ/S 16,UntN_TZ/S_16_00008,ku-ku-un-nu-um],kukunum,,,,,
UntN TZ/S 16,UntN_TZ/S_16_00009,[…]-ti-ia,,,,,,
UntN TZ/S 16,UntN_TZ/S_16_00010,a-ak,ak,,,,,
UntN TZ/S 16,UntN_TZ/S_16_00011,la-an-[si-ti-me,lansiti,3sg.inan1,,,,
UntN TZ/S 16,UntN_TZ/S_16_00012,ku-ši-ih,kuši-,1sg.vb,,,,
UntN TZ/S 16,UntN_TZ/S_16_00013,dingir-gal,Napirisha,,,,,
UntN TZ/S 16,UntN_TZ/S_16_00014,a-ak,ak,,,,,
UntN TZ/S 16,UntN_TZ/S_16_00015,(d)in-šu-uš]-na-ak,Inshushinak,,,,,
UntN TZ/S 16,UntN_TZ/S_16_00016,si-ia-an-[ku-uk-pa,Sian.kuk,3pl.an,,,,
UntN TZ/S 16,UntN_TZ/S_16_00017,in,i,3sg.inan2,,,,
UntN TZ/S 16,UntN_TZ/S_16_00018,du-ni-ih,tuni-,1sg.vb,,,,
UntN TZ/S 16,UntN_TZ/S_16_00019,ku-ku-un-nu-um…,kukunum,,,,,
UntN TZ/S 16,UntN_TZ/S_16_00020,dingir-gal,Napirisha,,,,,
UntN TZ/S 16,UntN_TZ/S_16_00021,a]-ak,ak,,,,,
UntN TZ/S 16,UntN_TZ/S_16_00022,(d)in-šu-[uš-na-ak,Inshushinak,,,,,
UntN TZ/S 16,UntN_TZ/S_16_00023,si-ia-an-ku-uk-pa],Sian.kuk,3pl.an,,,,
UntN TZ/S 16,UntN_TZ/S_16_00024,[…],,,,,,
