,txtid,lnr,cth_number,word,translit,gloss,trans_de
17336,Bo 6149,Rs. 6,628,nu,nu⸣,CONNn,'nu
17337,Bo 6149,Rs. 6,628,1,1,QUANcar,ein
17338,Bo 5593,Vs. lk. Kol. 1′,628,kuieš,⸢ku-i-e-eš,REL.NOM.PL.C,welcher
17339,Bo 5593,Vs. lk. Kol. 2′,628,nu,nu,CONNn,'nu
17340,Bo 5593,Vs. lk. Kol. 3′,628,I-NA É,~I-NA~ É,…:D/L.SG,Haus
17341,Bo 5593,Vs. lk. Kol. 3′,628,malia,{D}ma-⸢li-ia⸣,DN.GEN.SG(UNM),Maliya
17342,Bo 5593,Vs. lk. Kol. 3′,628,anta,an-da,PREV,hinein-
17343,Bo 5593,Vs. lk. Kol. 3′,628,paizi,p[a-iz-zi,3SG.PRS,gehen
17344,Bo 5593,Vs. lk. Kol. 4′,628,naš,na-aš,CONNn=PPRO.3SG.C.NOM,'n=aš
17345,Bo 5593,Vs. lk. Kol. 4′,628,ḫili,{É}ḫi-i-li,D/L.SG,Hof
17346,Bo 5593,Vs. lk. Kol. 4′,628,A-NA ANŠE.KUR.RA,~A-NA~ ANŠE.KUR.RA,…:D/L.SG,Pferd
17347,Bo 5593,Vs. lk. Kol. 4′,628,erama,⸢e⸣-[ra-ma,,(Name oder Bezeichnung eines Pferds)
17348,Bo 5593,Vs. lk. Kol. 5′,628,UŠ-KE-EN,~UŠ-KE-EN~,3SG.PRS,sich niederwerfen
17349,Bo 5593,Vs. lk. Kol. 5′,628,nušši,nu-uš-ši,CONNn=PPRO.3SG.D/L,'nu=šši
17350,Bo 5593,Vs. lk. Kol. 5′,628,SANGA,{LÚ}SANGA,NOM.SG(UNM),Priester
17351,Bo 5593,Vs. lk. Kol. 5′,628,IŠTAR,{D}~IŠ[T]AR~,DN.ABL(UNM),Ištar
17352,Bo 5593,Vs. lk. Kol. 6′,628,1,1,QUANcar,ein
17353,Bo 5593,Vs. lk. Kol. 6′,628,SA₂₀-A-TÙ,~SA₂₀-A-TÙ~,ACC.SG(UNM),(Hohlmaß)
17354,Bo 5593,Vs. lk. Kol. 6′,628,ŠE,ŠE,ACC.SG(UNM),Gerste
17355,Bo 5593,Vs. lk. Kol. 6′,628,irḫuiaza,{GIŠ}ir-ḫu-u-i-ia-za,HITT.ABL,Korb
17356,Bo 5593,Vs. lk. Kol. 6′,628,para,pa-ra-a,POSP,heraus aus
17357,Bo 5593,Vs. lk. Kol. 6′,628,epzi,⸢e⸣-[ep-zi,3SG.PRS,fassen
17358,Bo 5593,Vs. lk. Kol. 7′,628,nuššan,nu-uš-ša-an,CONNn=OBPs,'nu=ššan
17359,Bo 5593,Vs. lk. Kol. 7′,628,LUGALuš,LUGAL-uš,FNL(u).NOM.SG.C,König
17360,Bo 5593,Vs. lk. Kol. 7′,628,IŠ-TU 2,~IŠ-TU~ 2,…:ABL,zwei
17361,Bo 5593,Vs. lk. Kol. 7′,628,LA-A-ḪA-AN-NI,~LA-A-ḪA-AN-N[I~,ABL(UNM),Flasche
17362,Bo 5593,Vs. lk. Kol. 8′,628,šer,še-er,ADV,oben
17363,Bo 5593,Vs. lk. Kol. 8′,628,1-ŠU,1-~ŠU~,QUANmul,einmal
17364,Bo 5593,Vs. lk. Kol. 8′,628,šippanti,ši-ip-pa-an-ti,3SG.PRS,libieren
17365,Bo 5593,Vs. lk. Kol. 8′,628,nu,nu,CONNn,'nu
17366,Bo 5593,Vs. lk. Kol. 8′,628,ŠE,ŠE,ACC.SG(UNM),Gerste
17367,Bo 5593,Vs. lk. Kol. 9′,628,PA-NI ANŠE.KUR.RA,~⸢PA⸣-NI~ ANŠE.KUR.RA,…:D/L.SG_vor:POSP,Pferd
17368,Bo 5593,Vs. lk. Kol. 9′,628,erama,e-ra-ma,,(Name oder Bezeichnung eines Pferds)
17369,Bo 5593,Vs. lk. Kol. 9′,628,išḫuai,iš-ḫu-u-wa-i,3SG.PRS,schütten
17370,Bo 5593,Vs. lk. Kol. 10′,628,našta,[na-a]š-ta,CONNn=OBPst,'n=ašta
17371,Bo 5593,Vs. lk. Kol. 10′,628,LUGALuš,LUGAL-uš,FNL(u).NOM.SG.C,König
17372,Bo 5593,Vs. lk. Kol. 10′,628,A-NA˽PA-NI IŠTAR,~A-NA~˽~⸢PA⸣-NI~ {D}~IŠTAR~,…:D/L.SG_vor:POSP,Ištar
17373,Bo 5593,Vs. lk. Kol. 10′,628,anta,an-da,PREV,hinein-
17374,Bo 5593,Vs. lk. Kol. 11′,628,paizi,[pa-i]z-zi,3SG.PRS,gehen
17375,Bo 5593,Vs. lk. Kol. 11′,628,naš,na-aš,CONNn=PPRO.3SG.C.NOM,'n=aš
17376,Bo 5593,Vs. lk. Kol. 11′,628,A-NA DINGIR-LIM,~A-NA~ DINGIR-~LIM~,…:D/L.SG,Gott
17377,Bo 5593,Vs. lk. Kol. 11′,628,UŠ-KE-EN,~UŠ-KE-EN~,3SG.PRS,sich niederwerfen
17378,Bo 5593,Vs. lk. Kol. 12′,628,kiššan,]ki-iš-ša-an,DEMadv,in dieser Weise
17379,Bo 5593,Vs. lk. Kol. 12′,628,šippanti,ši-ip-pa-an-ti,3SG.PRS,libieren
17380,Bo 5593,Vs. lk. Kol. 13′,628,EREN,{GIŠ}EREN,{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)},Zeder
17381,Bo 5593,Vs. lk. Kol. 14′,628,A-NA Ì.GIŠkan,~A-NA~ Ì.GIŠ-kán,…:D/L.SG,Öl
17382,Bo 5593,Vs. lk. Kol. 14′,628,anta,an-da,POSP,in
17383,Bo 5593,Vs. r. Kol. 2′,628,1,1,QUANcar,ein
17384,Bo 5593,Vs. r. Kol. 2′,628,NAM-MA-AN-DÌ,~NAM-M[A-AN-DÌ~,NOM.SG(UNM),(Gefäß)
17385,Bo 5593,Vs. r. Kol. 3′,628,EGIR-ŠUma,EGIR-~ŠU~-ma,ADV,danach
17386,Bo 5593,Vs. r. Kol. 4′,628,1,1,QUANcar,ein
17387,Bo 5593,Vs. r. Kol. 4′,628,GA.KIN.AG,GA.KIN.AG,NOM.SG(UNM),Käse
17388,Bo 5593,Vs. r. Kol. 5′,628,1,⸢1,QUANcar,ein
17389,Bo 5593,Vs. r. Kol. 5′,628,GA.KIN.AG,GA⸣.KIN.AG,NOM.SG(UNM),Käse
17390,Bo 5593,Vs. r. Kol. 6′,628,1,[1,QUANcar,ein
17391,Bo 5593,Vs. r. Kol. 6′,628,GA.KIN.AG,GA.KI]N.[A]G,NOM.SG(UNM),Käse
17392,Bo 5593,Rs. r. Kol. 4′,628,1,1,QUANcar,ein
17393,Bo 5593,Rs. r. Kol. 4′,628,MÁŠ.GAL,MÁŠ.G[AL,NOM.SG(UNM),Ziegenbock
17394,Bo 5593,Rs. r. Kol. 9′,628,šipanzakanzima,ši-p]a-an-za-kán-zi-ma[,3PL.PRS.IMPF,libieren
17395,Bo 5593,Rs. r. Kol. 10′,628,ERENia,{GIŠ}E]REN-ia,ACC.SG(UNM),Zeder
17396,Bo 5593,Rs. r. Kol. 10′,628,DINGIR-LIMni,DINGIR-~LIM~-ni,FNL(n).D/L.SG,Gott
17397,Bo 5593,Rs. r. Kol. 10′,628,menaḫḫanta,m[e-na-aḫ-ḫa-an-da],POSP,gegenüber
17398,Bo 5593,Rs. r. Kol. 11′,628,tapriaš,[{MUNUS}tap-r]i-ia-aš,NOM.SG.C,tapri(t)-Funktionär
17399,Bo 5593,Rs. r. Kol. 11′,628,ŠA išḫara,~ŠA~ {D}iš-ḫa-r[a,…:GEN.SG,Išḫara
17400,Bo 5593,Rs. r. Kol. 11′,628,laḫuai,la-ḫu-u-wa-i],3SG.PRS,gießen
17401,Bo 5593,Rs. r. Kol. 12′,628,PA-NI SISKURma,~[PA-N]I~ SISKUR-ma,…:D/L.SG_vor:POSP,Opfer
17402,Bo 5593,Rs. r. Kol. 12′,628,SANGA-ŠUpat,{LÚ}SANGA-~ŠU~-pát,NOM.SG(UNM)_DEM2/3.GEN.SG,Priester
17403,Bo 5593,Rs. r. Kol. 12′,628,artari,ar-[ta-ri],3SG.PRS.MP,stehen
17404,Bo 5593,Rs. r. Kol. 13′,628,tapriašma,{MUNUS}tap-ri-ia-aš-ma,NOM.SG.C,tapri(t)-Funktionär
17405,Bo 5593,Rs. r. Kol. 13′,628,NU.GÁL,NU.GÁ[L,NEG,(ist) nicht (vorhanden)
17406,Bo 5593,Rs. r. Kol. 14′,628,nu,[nu,CONNn,'nu
17407,Bo 5593,Rs. r. Kol. 14′,628,watarra,w]a-a-tar-ra,ACC.SG.N,Wasser
17408,Bo 5593,Rs. r. Kol. 14′,628,SANGA-ŠUpat,{LÚ}SANGA-~ŠU~-pát,NOM.SG(UNM)_DEM2/3.GEN.SG,Priester
17409,Bo 5593,Rs. r. Kol. 14′,628,laḫuai,la-ḫu-[u-wa-i,3SG.PRS,gießen
17410,Bo 5593,Rs. r. Kol. 15′,628,nu,[n]u,CONNn,'nu
17411,Bo 5593,Rs. r. Kol. 15′,628,maḫḫan,ma-aḫ-ḫa-an,ADV,wie
17412,Bo 5593,Rs. r. Kol. 15′,628,ḫuešauaza,ḫu-e-ša-wa-za,ABL,lebendig
17413,Bo 5593,Rs. r. Kol. 16′,628,MÁŠ.GAL,[M]ÁŠ.GAL,ACC.SG(UNM),Ziegenbock
17414,Bo 5593,Rs. r. Kol. 16′,628,šippantanzi,ši-ip-pa-an-da-an-zi,3PL.PRS,libieren
17415,Bo 5593,Rs. r. Kol. 17′,628,nu,nu,CONNn,'nu
17416,Bo 5593,Rs. r. Kol. 17′,628,5,5,QUANcar,fünf
17417,Bo 5593,Rs. r. Kol. 17′,628,NINDA.SIG,NINDA.SIG,ACC.SG(UNM),‚Flachbrot‘
17418,Bo 5593,Rs. r. Kol. 17′,628,paršia,pár-ši-ia,3SG.PRS.MP,zerbrechen
17419,Bo 5593,Rs. r. Kol. 18′,628,nuššan,nu-uš-ša-an,CONNn=OBPs,'nu=ššan
17420,Bo 5593,Rs. r. Kol. 18′,628,A-NA irḫuiaš,~A-NA~ {GIŠ}ir-ḫu-u-i-i[a-aš],…:D/L.PL,Korb
17421,Bo 5593,Rs. r. Kol. 19′,628,IN-BI,~IN-BI~{ḪI.A},NOM.PL(UNM),Frucht
17422,Bo 5593,Rs. r. Kol. 19′,628,anta,an-da,PREV,hinein-
17423,Bo 5593,Rs. r. Kol. 19′,628,immianta,im-mi-ia-an-[da],PTCP.NOM.PL.N,mischen
17424,Bo 5593,Rs. r. Kol. 20′,628,1,1,QUANcar,ein
17425,Bo 5593,Rs. r. Kol. 20′,628,UP-NU,~UP-NU~,NOM.SG(UNM),Hand
17426,Bo 5593,Rs. r. Kol. 20′,628,išḫuan,iš-ḫu-u-wa-an,PTCP.INDCL,schütten
17427,Bo 5593,Rs. r. Kol. 21′,628,NINDA.LÀLiaššan,NINDA.LÀL-ia-aš-ša-an,NOM.PL(UNM),Honigbrot
17428,Bo 5593,Rs. r. Kol. 21′,628,ḫumantuš,ḫu-u-ma-an-d[u-uš],QUANall.NOM.PL.C,jeder; ganz
17429,Bo 5593,Rs. r. Kol. 22′,628,kuišša,ku-iš-ša,INDFevr.NOM.SG.C,jeder
17430,Bo 5593,Rs. r. Kol. 22′,628,para,pa-ra-a,ADV,außerdem
17431,Bo 5593,Rs. r. Kol. 22′,628,tarnaš,tar-na-aš,GEN.SG,kleines Hohlmaß
17432,Bo 5593,Rs. r. Kol. 23′,628,kitta,ki-it-ta,3SG.PRS.MP,liegen
17433,Bo 5593,Rs. r. Kol. 25′,628,lalamurišša,{NINDA}la-la-mu-ú-ri-iš-š[a,NOM.SG.C,(Gericht aus Gerstenbrei)
17434,Bo 5593,Rs. r. Kol. 26′,628,kitta,ki-it-ta,3SG.PRS.MP,liegen
17435,Bo 5593,Rs. r. Kol. 27′,628,nuššan,nu-uš-ša-an,CONNn=OBPs,'nu=ššan
17436,Bo 5593,Rs. r. Kol. 27′,628,NINDA.SIG,NINDA.SIG{MEŠ},ACC.PL(UNM),‚Flachbrot‘
17437,Bo 5593,Rs. r. Kol. 28′,628,paršianta,[pár-š]i-ia-an-da,PTCP.ACC.PL.N,zerbrechen
17438,Bo 7289,2′,628,ekuzi,e-ku-z[i],3SG.PRS,trinken
17439,Bo 7289,3′,628,NU.GÁL,NU.[GÁL],NEG,(ist) nicht (vorhanden)
17440,Bo 7289,4′,628,ekuzi,e-ku-[zi],3SG.PRS,trinken
17441,Bo 7289,5′,628,NU.GÁL,NU.G[ÁL],NEG,(ist) nicht (vorhanden)
17442,Bo 7289,6′,628,nu,nu,CONNn,'① nu
17443,Bo 7289,7′,628,ekuzi,e-ku-zi,3SG.PRS,trinken
17444,Bo 7289,8′,628,NU.GÁL,NU.GÁL,NEG,(ist) nicht (vorhanden)
17445,Bo 7289,9′,628,attannipina,at-ta-a[n-ni-pí-na,HURR.RLT.SG.GEN.RLT.PL.ABS,Vater
17446,Bo 7289,10′,628,ekuzi,e-ku-zi,3SG.PRS,trinken
17447,Bo 7289,11′,628,NU.GÁL,NU.⸢GÁL⸣,NEG,(ist) nicht (vorhanden)
17448,Bo 5523+,  Vs.? r. Kol. 4′,628,ŠA 1,~ŠA~ 1,{ a → …:GEN.SG} { b → …:GEN.PL},ein
17449,Bo 5523+,  Vs.? r. Kol. 6′,628,1,1,QUANcar,ein
17450,Bo 5523+,  Vs.? r. Kol. 6′,628,1,⸢1,QUANcar,ein
17451,Bo 5523+,  Vs.? r. Kol. 12′/Vs. 4′,628,6-ŠÚ,6-~ŠÚ~,QUANmul,sechsmal
17452,Bo 5523+,  Vs.? r. Kol. 13′/Vs. 5′,628,6-ŠÚ,6-~⸢ŠÚ⸣~,QUANmul,sechsmal
17453,Bo 5523+,  Vs.? r. Kol. 14′/Vs. 6′,628,lelḫuai,l]e-⸢el⸣-ḫu-u-wa-a-i,3SG.PRS,ausgießen
17454,Bo 5523+,  Vs. 7′,628,7,7,QUANcar,sieben
17455,Bo 5523+,  Vs. 7′,628,šunnai,šu-u[n-na]-⸢a-i⸣,3SG.PRS,füllen
17456,Bo 5523+,  Vs. 8′,628,tiazi,ti-ia-zi,3SG.PRS,treten
17457,Bo 5523+,  Vs. 8′,628,UŠ-KE-EN,~⸢UŠ-KE-EN~⸣,3SG.PRS,sich niederwerfen
17458,Bo 5523+,  Vs. 9′,628,tuttumeli,du-ud-du-me-li,ADV,still
17459,Bo 5523+,  Vs. 10′,628,memai,me-ma-a-i,3SG.PRS,sprechen
17460,Bo 5523+,  Rs.? 1′/Rs. 9,628,kizuatnia,{URU}k]i-iz-zu-w[a-a]t-ni-ia,GN.D/L.SG,Kizuwatna
17461,Bo 5523+,  Rs.? 2′/Rs. 10,628,aššuanni,a-aš-šu]-wa-an-ni,D/L.SG,Güte
17462,Bo 5523+,  Rs.? 7′/Rs. 14,628,LUGALunna,[LUG]AL-un-na,FNL(u).ACC.SG.C,König
17463,Bo 5523+,  Rs.? 9′,628,arnuški,ar-nu-uš-ki,2SG.IMP.IMPF,fortbringen
17464,Bo 5523+,  Rs.? 10′,628,memiauanzi,me-mi-ia-u-an-z[i],INF,sprechen
17465,Bo 5523+,  Rs.? 11′,628,zennet,ze-en-né-et,3SG.PST,beendigen
17466,Bo 5523+,  Rs.? 12′,628,1,1,QUANcar,ein
17467,Bo 5523+,  Rs.? 14′,628,šunnai,šu-un-na-a-i,3SG.PRS,füllen
17468,Bo 5523+,  Rs.? 14′,628,1,1,QUANcar,ein
17469,Bo 5523+,  Rs.? 15′,628,šunnai,⸢šu⸣-[un-na-a-i,3SG.PRS,füllen
17470,Bo 5523+,  Rs.? 16′,628,1,[1],QUANcar,ein
17471,Bo 5523+,  Rs.? 17′,628,šunnai,[š]u-un-na-a-i,3SG.PRS,füllen
17472,Bo 6145,1′,628,NU.GÁL,⸢NU⸣.[GÁL],NEG,(ist) nicht (vorhanden)
17473,Bo 6145,3′,628,ekuzi,⸢e⸣-ku-zi,3SG.PRS,trinken
17474,Bo 6145,4′,628,NU.GÁL,NU.GÁL,NEG,(ist) nicht (vorhanden)
17475,Bo 6145,6′,628,ekuzi,e-k]u-zi,3SG.PRS,trinken
17476,Bo 6145,7′,628,NU.GÁL,NU.GÁL,NEG,(ist) nicht (vorhanden)
17477,Bo 6145,9′,628,ekuzi,e-ku-z]i,3SG.PRS,trinken
17478,Bo 6145,10′,628,NU.GÁL,NU.⸢GÁL⸣,NEG,(ist) nicht (vorhanden)
17479,Bo 6689,5′,628,KI.MIN,KI.MIN,ADV,dito
17480,Bo 6689,7′,628,KI.MIN,KI.MIN,ADV,dito
17481,Bo 9144,4′,628,1,1,QUANcar,ein
17482,Bo 9144,6′,628,1,1,QUANcar,ein
17483,Bo 9144,8′,628,1,1,QUANcar,ein
17484,Bo 9144,10′,628,1,1,QUANcar,ein
17485,Bo 9144,10′,628,½,½,QUANcar,ein halb
17486,Bo 9144,12′,628,14,14,QUANcar,14
17487,Bo 9036,r. Kol. 1′,628,1,1,QUANcar,ein
17488,Bo 9036,r. Kol. 3′,628,1,1,QUANcar,ein
17489,Bo 9036,r. Kol. 5′,628,1,1,QUANcar,ein
17490,Bo 9036,r. Kol. 6′,628,nu,nu,CONNn,'① nu
17491,Bo 9036,r. Kol. 6′,628,paršiannai,pár-ši-ia-an-na-i],3SG.PRS.IMPF,zerbrechen
17492,Bo 9036,r. Kol. 7′,628,zikkezi,zi-ik-ke-ez-zi],3SG.PRS.IMPF,setzen
17493,Bo 9036,r. Kol. 8′,628,nu,[nu,CONNn,'① nu
17494,Bo 9036,r. Kol. 8′,628,7,7,QUANcar,sieben
17495,KBo 38.5,2′,606,GAL,⸢GAL,NOM.SG(UNM),Großer
17496,KBo 38.5,2′,606,ME-ŠE-DI,~ME-ŠE-DI⸣~,GEN.PL(UNM),Leibwächter
17497,KBo 38.5,2′,606,ŠUKUR,ŠUKUR,ACC.SG(UNM),Speer
17498,KBo 38.5,2′,606,ḫarzi,[ḫar-zi,3SG.PRS,haben
17499,KBo 38.5,3′,606,naškan,na-aš-ká]n,CONNn=PPRO.3SG.C.NOM=OBPk,'n=aš=kan
17500,KBo 38.5,3′,606,LUGALi,LUGAL-i,D/L.SG,König
17501,KBo 38.5,3′,606,menaḫḫanta,me-na-aḫ-ḫa-an-⸢da⸣,POSP,gegenüber
17502,KBo 38.5,3′,606,artari,a[r-ta-ri,3SG.PRS.MP,stehen
17503,KBo 38.5,4′,606,2,2,QUANcar,zwei
17504,KBo 38.5,4′,606,DUMU.É.GAL,DUMU{MEŠ}].⸢É⸣.GAL,NOM.PL(UNM),Palastbediensteter
17505,KBo 38.5,4′,606,EGIRpa,EGIR-pa,PREV,wieder
17506,KBo 38.5,4′,606,uanzi,ú-w[a-an-zi,3PL.PRS,kommen
17507,KBo 38.5,5′,606,GUNNI,GUNNI,ACC.SG(UNM),Herd
17508,KBo 38.5,5′,606,EGIRpa,EGIR-pa,PREV,wieder
17509,KBo 38.5,5′,606,tanzi,da-a[n-zi,3PL.PRS,nehmen
17510,KBo 38.5,6′,606,nat,na-at,CONNn=PPRO.3PL.C.NOM,'n=at
17511,KBo 38.5,6′,606,panzi,pa-a-an-zi,3PL.PRS,gehen
17512,KBo 38.5,6′,606,šaramnaš,{NI]NDA}ša-⸢ra⸣-am-na-aš,D/L.PL,Brotration(?)
17513,KBo 38.5,6′,606,šer,še-er,POSP,auf
17514,KBo 38.5,6′,606,tianzi,[ti-an-zi,3PL.PRS,treten
17515,KBo 38.5,7′,606,IŠ-TU ŠUKUR,~I]Š-TU~ {GIŠ}ŠUKUR,…:INS,Speer
17516,KBo 38.5,7′,606,iezi,⸢i⸣-[e-ez-zi,3SG.PRS,machen
17517,KBo 38.5,8′,606,ḫalzai,ḫa]l-⸢za-a⸣-i,3SG.PRS,rufen
17518,KBo 38.5,8′,606,nuššan,nu-uš-⸢ša⸣-[an,CONNn=OBPs,'nu=ššan
17519,KBo 38.5,9′,606,BANŠUR,{GI]Š}B[AN]ŠUR,{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)},Tisch
17520,KBo 38.5,9′,606,GAMra,GAM-r[a,{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)},unterer
17521,KBo 38.5,10′,606,ḫuai,ḫu-u]-wa-a-i,3SG.PRS,laufen
17522,KBo 38.5,11′,606,DUMU.É.GAL,DUMU]{MEŠ}.É.GA[L,{ a → NOM.SG(UNM)} { b → ACC.SG(UNM)} { c → NOM.PL(UNM)} { d → ACC.PL(UNM)} { e → GEN.SG(UNM)} { f → GEN.PL(UNM)} { g → D/L.SG(UNM)} { h → D/L.PL(UNM)} { i → ALL(UNM)} { j → ABL(UNM)} { k → INS(UNM)} { l → VOC.SG(UNM)} { m → VOC.PL(UNM)},Palastbediensteter
17523,KBo 38.5,12′,606,iantari,⸢i⸣-ia-a[n-ta-ri,3PL.PRS.MP,gehen
17524,KUB 41.38,Vs. III 4′,606,2,2,QUANcar,zwei
17525,KUB 41.38,Vs. III 4′,606,DUMU.É.GALkan,⸢DUMU⸣{MEŠ}.É.GAL-kán,NOM.PL(UNM),Palastbediensteter
17526,KUB 41.38,Vs. III 5′,606,A-NA LUGAL,~[A-N]A~ LUGAL,…:D/L.SG,König
17527,KUB 41.38,Vs. III 5′,606,MUNUS.LUGAL,MUNUS.LUGAL,DN.D/L.SG(UNM),Ḫaššušara
17528,KUB 41.38,Vs. III 5′,606,kenuaš,ge-[e-nu-wa-aš],GEN.SG,Knie
17529,KUB 41.38,Vs. III 6′,606,GADAan,GADA-an,ACC.SG.C,(Lein)tuch
17530,KUB 41.38,Vs. III 6′,606,anta,an-da,PREV,hinein-
17531,KUB 41.38,Vs. III 6′,606,utanzi,ú-da-an-z[i],3PL.PRS,(her)bringen
17532,KUB 41.38,Vs. III 7′,606,GAL,⸢GAL⸣,NOM.SG(UNM),Großer
17533,KUB 41.38,Vs. III 7′,606,ME-ŠE-DI,~ME-ŠE-DI~,GEN.PL(UNM),Leibwächter
17534,KUB 41.38,Vs. III 7′,606,ŠUKUR,{GIŠ}ŠUKUR,ACC.SG(UNM),Speer
17535,KUB 41.38,Vs. III 7′,606,ME-ŠE-DI,{LÚ}~ME-ŠE-⸢DI⸣~,GEN.SG(UNM),Leibwächter
17536,KUB 41.38,Vs. III 8′,606,ḫarzi,ḫar-zi,3SG.PRS,haben
17537,KUB 41.38,Vs. III 8′,606,taškan,ta-aš-kán,CONNt=PPRO.3SG.C.NOM=OBPk,'ta=aš=kan
17538,KUB 41.38,Vs. III 8′,606,menaḫḫanta,me-na-aḫ-ḫa-an-da,PREV,entgegen-
17539,KUB 41.38,Vs. III 9′,606,tiazi,ti-ia-az-zi,3SG.PRS,setzen
17540,KUB 41.38,Vs. III 10′,606,2,2,QUANcar,zwei
17541,KUB 41.38,Vs. III 10′,606,DUMU.É.GALkan,DUMU{MEŠ}.É.GAL-kán,NOM.PL(UNM),Palastbediensteter
17542,KUB 41.38,Vs. III 10′,606,A-NA LUGAL,~A-NA~ LUGAL,…:D/L.SG,König
17543,KUB 41.38,Vs. III 10′,606,MUNUS.LUGAL,MUNUS.LUGAL,D/L.SG(UNM),Königin
17544,KUB 41.38,Vs. III 11′,606,kenuaš,ge-e-nu-wa-aš,GEN.SG,Knie
17545,KUB 41.38,Vs. III 11′,606,GADA,GADA{ḪI.A},ACC.SG(UNM),(Lein)tuch
17546,KUB 41.38,Vs. III 11′,606,tianzi,ti-an-zi,3PL.PRS,setzen
17547,KUB 41.38,Vs. III 12′,606,2,2,QUANcar,zwei
17548,KUB 41.38,Vs. III 12′,606,DUMU.É.GALkan,DUMU{MEŠ}.É.GAL-kán,NOM.PL(UNM),Palastbediensteter
17549,KUB 41.38,Vs. III 12′,606,ŠA LUGAL,~ŠA~ LUGAL,…:GEN.SG,König
17550,KUB 41.38,Vs. III 12′,606,MUNUS.LUGAL,MUNUS.LUGAL,DN.GEN.SG(UNM),Ḫaššušara
17551,KUB 41.38,Vs. III 13′,606,anta,⸢an⸣-da,PREV,hinein-
17552,KUB 41.38,Vs. III 13′,606,uanzi,ú-wa-an-zi,3PL.PRS,kommen
17553,KUB 41.38,Vs. III 14′,606,ḫaššankan,[ḫa-aš-š]a-an-kán,ACC.SG.C,Herd
17554,KUB 41.38,Vs. III 14′,606,peran,pé-ra-an,PREV,vor-
17555,KUB 41.38,Vs. III 15′,606,tanzi,[da-an-z]i,3PL.PRS,nehmen
17556,KUB 41.38,Vs. III 15′,606,tat,ta-a[t,CONNn=PPRO.3PL.C.NOM,'t=at
17557,KUB 41.38,Vs. III 15′,606,šaramnaš,{⸢NINDA⸣}ša-⸢ra-am-na-aš⸣,D/L.PL,Brotration(?)
17558,KUB 41.38,Rs. IV 2′,606,karpanzi,kar-[p]a-⸢an⸣-zi,3PL.PRS,heben
17559,KUB 41.38,Rs. IV 5′,606,karpan,kar-pa-an,PTCP.INDCL,heben
17560,KUB 41.38,Rs. IV 5′,606,ḫarkanzi,ḫar-kán-zi,3PL.PRS,haben
17561,KUB 41.38,Rs. IV 6′,606,tianzi,⸢ti⸣-an-zi,3PL.PRS,setzen
17562,KUB 41.38,Rs. IV 8′,606,GIŠ.INANNA,GIŠ.{D}INANNA,NOM.SG(UNM),Saiteninstrument
17563,KUB 41.38,Rs. IV 9′,606,ḫalliarieš,{LÚ].MEŠ}⸢ḫal-li-ia-ri-eš⸣,NOM.PL.C,(Kultsänger)
17564,KUB 41.38,Rs. IV 11′,606,paluatallaš,⸢pal⸣-wa-ta[l-la-aš,NOM.SG.C,Anstimmer
17565,KUB 41.38,Rs. IV 12′,606,tianzi,ti-an-z[i,3PL.PRS,setzen
17566,KBo 49.228,Vs. lk. Kol. 4′,606,uanzi,[ú-wa-an-z]i,3PL.PRS,kommen
17567,KBo 49.228,Vs. lk. Kol. 4′,606,GUNNIankan,⸢GUNNI-an-kán⸣,ACC.SG,Herd
17568,KBo 49.228,Vs. lk. Kol. 4′,606,pe.-an,pé.-an,POSP(ABBR),vor
17569,KBo 49.228,Vs. lk. Kol. 4′,606,tanzi,da-an-zi,3PL.PRS,nehmen
17570,KBo 49.228,Vs. lk. Kol. 5′,606,nat,[na-at,CONNn=PPRO.3PL.C.NOM,'n=at
17571,KBo 49.228,Vs. lk. Kol. 5′,606,panzi,p]a-an-zi,3PL.PRS,gehen
17572,KBo 49.228,Vs. lk. Kol. 5′,606,šarammanaš,{NINDA}ša-ra-am-ma-na-aš,D/L.PL,Brotration(?)
17573,KBo 49.228,Vs. lk. Kol. 6′,606,šer,[še-er,POSP,auf
17574,KBo 49.228,Vs. lk. Kol. 6′,606,tianzi,ti]-an-zi,3PL.PRS,treten
17575,KBo 49.228,Vs. lk. Kol. 6′,606,GAL,GAL,NOM.SG(UNM),Großer
